fire_id,km_class7,km_class15,km_class30,km_pca_class7,km_pca_class15,km_pca_class30,hc_class7,hc_class15,hc_class30,km_scaled_class7,km_scaled_class15,km_scaled_class30
49013,1,1,1,0,2,1,1,1,1,1,1,1
49029,1,1,2,0,2,1,1,1,1,1,1,1
49034,0,3,0,2,1,0,2,0,0,2,0,0
49039,1,1,2,0,1,0,0,0,0,0,0,0
49045,0,0,0,2,1,0,0,0,0,0,0,0
49049,1,1,2,0,2,1,1,1,1,1,1,1
49053,2,2,3,2,1,2,0,0,0,0,0,0
49064,0,0,3,1,0,2,2,2,0,2,2,0
49071,0,0,3,1,0,2,0,2,2,0,2,2
49073,2,2,2,2,2,1,0,1,1,0,1,1
49074,0,0,3,1,0,2,2,2,2,2,2,2
49075,2,2,2,2,1,0,0,0,0,0,0,0
49076,2,2,2,1,0,1,2,0,1,2,0,1
49081,0,0,3,1,0,2,2,2,2,2,2,2
49083,2,3,0,1,0,2,2,2,1,2,2,1
49085,2,0,3,1,0,0,2,0,0,2,0,0
49089,0,2,0,2,1,0,0,0,0,0,0,0
49094,0,3,0,2,1,0,0,0,0,0,0,0
49098,0,0,2,1,0,2,0,0,1,0,0,1
49100,0,3,0,2,1,0,0,0,0,0,0,0
49102,2,2,2,0,2,1,1,1,1,1,1,1
49105,0,3,0,1,0,2,2,2,2,2,2,2
49106,0,0,3,1,0,2,2,2,2,2,2,2
49111,0,3,0,2,0,0,2,0,0,2,0,0
49124,0,0,3,1,1,0,2,0,0,2,0,0
49126,0,3,0,2,1,0,2,0,1,2,0,1
49127,2,2,2,0,2,1,0,1,1,0,1,1
49132,1,2,2,0,2,1,1,1,1,1,1,1
49135,0,3,0,1,0,2,2,0,2,2,0,2
49144,2,2,2,0,2,1,1,1,1,1,1,1
49189,2,2,3,2,1,0,0,0,0,0,0,0
49196,1,1,1,0,2,1,1,1,1,1,1,1
49201,0,3,0,2,1,0,0,0,0,0,0,0
49202,2,0,3,1,0,2,2,2,2,2,2,2
49205,2,3,0,0,0,0,2,2,0,2,2,0
49211,2,2,2,2,2,1,0,0,1,0,0,1
49214,2,0,0,1,0,2,2,2,2,2,2,2
49221,2,2,2,0,2,1,2,1,1,2,1,1
49224,0,0,3,2,1,0,0,0,0,0,0,0
49229,0,0,3,2,1,0,0,0,0,0,0,0
49231,2,0,3,1,0,2,2,2,2,2,2,2
49236,0,0,3,2,1,0,0,0,0,0,0,0
49246,0,0,3,1,0,2,2,2,2,2,2,2
49262,0,3,0,2,1,0,0,0,0,0,0,0
49269,0,0,3,2,1,0,2,0,0,2,0,0
49270,1,1,1,0,2,1,1,1,1,1,1,1
49273,0,0,3,2,1,0,0,0,0,0,0,0
49274,0,0,3,1,0,2,2,2,2,2,2,2
49275,0,0,3,1,0,2,2,2,0,2,2,0
49278,0,0,3,1,0,2,2,2,2,2,2,2
49280,2,3,0,2,1,0,0,0,0,0,0,0
49283,0,3,3,2,0,2,0,0,0,0,0,0
49288,2,3,0,2,1,0,0,0,0,0,0,0
49301,0,0,3,2,0,2,0,2,2,0,2,2
49306,0,3,0,2,1,0,0,0,0,0,0,0
49326,0,3,0,2,1,0,0,0,0,0,0,0
49332,0,0,3,1,0,2,0,2,2,0,2,2
49335,2,2,2,2,1,0,0,0,0,0,0,0
49345,2,0,3,2,0,2,2,0,0,2,0,0
49346,0,0,3,2,1,0,0,0,0,0,0,0
49350,1,1,1,0,2,1,1,1,1,1,1,1
49355,0,0,3,2,1,0,0,0,0,0,0,0
49360,2,0,3,1,0,2,2,0,0,2,0,0
49368,0,3,0,2,1,0,0,0,0,0,0,0
49369,0,3,0,1,0,0,2,0,1,2,0,1
49381,0,3,0,1,1,0,2,0,0,2,0,0
49382,0,0,3,2,1,2,0,0,0,0,0,0
49389,1,1,1,0,2,1,1,1,1,1,1,1
49391,2,2,3,1,1,0,2,0,0,2,0,0
49399,1,1,1,0,2,1,1,1,1,1,1,1
49406,0,3,0,2,1,0,0,0,0,0,0,0
49414,0,0,3,1,0,2,2,2,2,2,2,2
49415,2,2,2,2,1,0,0,0,0,0,0,0
49417,2,2,2,1,0,2,2,2,2,2,2,2
49428,2,2,2,1,0,1,2,2,1,2,2,1
49438,0,3,0,1,0,2,2,0,1,2,0,1
49441,2,2,2,1,0,2,2,2,2,2,2,2
49444,0,3,0,1,0,2,2,2,2,2,2,2
49447,2,0,3,1,0,2,2,2,2,2,2,2
49451,1,1,1,0,2,1,1,1,1,1,1,1
49452,2,0,3,1,0,2,2,2,2,2,2,2
49471,2,2,2,0,2,1,2,1,1,2,1,1
49473,2,2,2,0,2,1,1,1,1,1,1,1
49477,0,3,0,2,1,0,0,0,0,0,0,0
49488,0,0,3,2,0,0,2,2,0,2,2,0
49491,1,1,1,0,2,1,1,1,1,1,1,1
49493,2,2,2,1,0,2,2,2,2,2,2,2
49500,0,0,3,1,0,2,0,2,2,0,2,2
49503,2,2,2,1,0,2,2,2,2,2,2,2
49515,2,2,2,2,1,0,0,0,1,0,0,1
49528,0,3,0,2,1,0,0,0,0,0,0,0
49536,2,2,0,2,1,0,0,0,0,0,0,0
49537,1,1,1,0,2,1,1,1,1,1,1,1
49538,1,1,1,0,2,1,1,1,1,1,1,1
49544,0,0,3,2,1,0,0,0,0,0,0,0
49548,0,3,0,2,1,0,0,0,0,0,0,0
49555,0,0,3,1,1,0,0,0,0,0,0,0
49559,0,0,0,2,1,0,0,0,0,0,0,0
49563,2,2,3,1,0,2,2,2,2,2,2,2
49567,2,0,3,1,0,2,2,2,2,2,2,2
49573,2,0,3,1,0,2,2,0,0,2,0,0
49575,0,3,0,2,1,0,0,0,0,0,0,0
49580,2,2,2,2,1,0,0,0,0,0,0,0
49581,0,3,0,2,1,0,0,0,0,0,0,0
49588,0,3,0,2,1,0,0,0,0,0,0,0
49589,2,2,2,0,2,1,2,0,1,2,0,1
49593,0,3,0,2,1,0,0,0,0,0,0,0
49596,2,2,2,2,1,1,0,0,1,0,0,1
49602,2,2,2,2,0,2,2,0,1,2,0,1
49607,2,2,2,0,2,1,2,1,1,2,1,1
49617,0,3,0,2,1,0,0,0,0,0,0,0
49620,1,1,1,0,2,1,1,1,1,1,1,1
49625,2,2,2,0,2,1,1,1,1,1,1,1
49629,2,2,2,1,0,1,2,2,1,2,2,1
49632,0,3,0,2,1,0,0,0,0,0,0,0
49633,0,0,3,1,0,0,2,2,0,2,2,0
49634,0,3,0,2,1,0,0,0,0,0,0,0
49642,1,2,2,0,2,1,2,2,1,2,2,1
49649,0,3,0,1,2,1,2,1,1,2,1,1
49655,2,2,2,2,1,0,0,0,0,0,0,0
49658,0,3,0,2,1,0,0,0,0,0,0,0
49663,0,0,3,1,0,2,0,2,0,0,2,0
49665,1,1,1,0,2,1,1,1,1,1,1,1
49667,2,0,3,1,0,2,2,2,2,2,2,2
49673,2,2,2,0,1,1,1,1,0,1,1,0
49677,2,3,0,2,1,0,0,0,0,0,0,0
49680,1,2,2,0,2,1,1,1,1,1,1,1
49685,1,1,1,0,2,1,1,1,1,1,1,1
49703,2,2,0,0,1,0,2,0,1,2,0,1
49705,2,0,3,1,0,2,2,2,0,2,2,0
49716,2,2,2,2,1,0,0,0,0,0,0,0
49721,1,1,1,0,2,1,1,1,1,1,1,1
49726,0,3,0,2,1,0,0,0,0,0,0,0
49728,0,0,3,2,1,0,0,0,0,0,0,0
49730,0,0,3,1,0,2,2,2,2,2,2,2
49735,2,2,2,0,2,1,1,1,1,1,1,1
49749,2,0,3,1,0,2,2,2,2,2,2,2
49751,2,0,3,1,1,2,2,0,0,2,0,0
49754,2,2,2,0,2,1,1,1,1,1,1,1
49760,0,0,3,1,0,2,2,2,2,2,2,2
49761,0,3,0,2,1,0,0,0,0,0,0,0
49763,2,2,2,2,2,1,2,0,1,2,0,1
49770,0,3,0,2,1,0,0,0,0,0,0,0
49772,0,3,0,1,0,1,2,1,1,2,1,1
49773,2,2,2,2,1,0,0,0,0,0,0,0
49776,0,0,3,2,1,0,0,0,0,0,0,0
49783,0,3,0,2,1,0,0,0,0,0,0,0
49786,2,0,3,1,0,2,2,2,2,2,2,2
49792,0,0,3,1,0,2,2,2,2,2,2,2
49793,0,0,3,1,1,0,2,0,0,2,0,0
49795,0,3,3,1,0,2,2,2,2,2,2,2
49800,0,3,3,1,0,2,2,2,2,2,2,2
49804,0,3,0,1,1,0,2,0,0,2,0,0
49805,2,0,3,1,0,0,2,0,0,2,0,0
49814,1,1,1,0,2,1,1,1,1,1,1,1
49817,0,0,3,2,1,0,0,0,0,0,0,0
49824,2,3,3,2,1,2,0,0,2,0,0,2
49833,0,0,2,2,1,0,2,0,0,2,0,0
49838,2,2,3,1,0,2,2,2,2,2,2,2
49843,1,1,1,0,2,1,1,1,1,1,1,1
49848,1,1,1,0,2,1,2,1,1,2,1,1
49851,2,2,2,0,1,1,0,0,1,0,0,1
49856,0,0,3,1,0,2,2,2,2,2,2,2
49859,1,2,2,1,0,2,2,0,2,2,0,2
49861,0,0,3,1,0,2,2,2,2,2,2,2
49864,0,3,0,1,0,2,0,2,2,0,2,2
49865,0,0,3,2,1,0,0,2,0,0,2,0
49867,2,0,3,1,0,2,2,2,2,2,2,2
49869,2,0,3,1,0,2,2,2,2,2,2,2
49870,0,3,0,2,1,0,0,0,0,0,0,0
49874,2,0,3,1,0,2,2,2,2,2,2,2
49875,2,2,2,2,1,0,0,0,0,0,0,0
49877,2,0,3,2,1,0,0,0,0,0,0,0
49881,2,0,3,1,0,2,2,2,2,2,2,2
49883,0,0,2,1,1,0,2,0,0,2,0,0
49888,0,3,0,2,1,0,0,0,0,0,0,0
49889,1,1,1,0,2,1,1,1,1,1,1,1
49900,0,0,3,2,1,2,0,0,0,0,0,0
49903,0,0,3,2,1,0,0,0,0,0,0,0
49909,2,2,3,2,1,0,0,0,0,0,0,0
49911,0,0,3,1,0,2,0,2,0,0,2,0
49916,0,0,3,1,0,2,0,2,2,0,2,2
49917,0,3,0,1,0,2,2,2,2,2,2,2
49926,0,0,3,2,1,0,0,0,0,0,0,0
49927,0,3,0,2,1,0,0,0,0,0,0,0
49940,0,0,3,1,0,2,2,2,2,2,2,2
49941,2,3,0,0,0,1,2,2,1,2,2,1
49950,2,0,3,2,1,0,0,0,0,0,0,0
49953,0,3,0,2,1,0,0,0,0,0,0,0
49960,2,0,3,1,0,2,2,2,2,2,2,2
49961,0,3,0,2,1,0,0,0,0,0,0,0
49967,2,1,1,0,2,1,2,1,1,2,1,1
49968,2,0,3,1,0,2,2,2,0,2,2,0
49970,0,3,0,2,1,0,0,0,0,0,0,0
49972,0,0,3,2,1,0,0,0,0,0,0,0
49973,0,3,0,2,1,0,0,0,0,0,0,0
49987,0,3,0,2,1,0,0,0,0,0,0,0
49988,0,0,3,2,1,0,0,0,0,0,0,0
49995,0,0,3,1,0,2,2,2,2,2,2,2
50000,2,2,2,0,2,1,1,0,1,1,0,1
50001,2,2,2,2,1,0,0,1,0,0,1,0
50002,2,2,2,2,1,0,0,1,0,0,1,0
50003,2,2,2,2,1,0,0,1,0,0,1,0
50008,1,1,1,0,2,1,1,1,1,1,1,1
50009,1,1,1,0,2,1,1,1,1,1,1,1
50010,1,1,1,0,2,1,1,1,1,1,1,1
50011,2,2,3,2,1,0,0,0,0,0,0,0
50012,1,1,1,0,2,1,1,1,1,1,1,1
50013,1,1,1,0,2,1,1,1,1,1,1,1
50015,2,2,2,2,1,0,0,0,0,0,0,0
50016,2,2,2,2,1,0,0,0,0,0,0,0
50017,2,2,2,2,1,0,0,0,0,0,0,0
50018,1,1,1,0,2,1,1,1,1,1,1,1
50020,1,1,1,0,2,1,1,1,1,1,1,1
50023,0,3,0,1,0,0,2,0,1,2,0,1
50025,1,2,2,0,2,1,2,1,1,2,1,1
50027,2,2,2,0,2,0,1,0,1,1,0,1
50030,2,3,0,0,2,1,2,1,1,2,1,1
50039,0,3,3,2,1,0,0,0,0,0,0,0
50040,0,3,3,2,1,0,0,0,0,0,0,0
50044,0,3,0,1,0,2,2,2,1,2,2,1
50048,1,1,1,0,2,1,1,1,1,1,1,1
50049,1,1,1,0,2,1,1,1,1,1,1,1
50050,1,1,1,0,2,1,1,1,1,1,1,1
50051,2,2,2,0,2,1,2,0,1,2,0,1
50052,1,1,1,0,2,1,1,1,1,1,1,1
50054,0,0,2,2,1,0,0,0,1,0,0,1
50055,1,1,1,0,2,1,1,1,1,1,1,1
50056,1,1,1,0,2,1,1,1,1,1,1,1
50057,1,1,1,0,2,1,1,1,1,1,1,1
50058,1,1,1,0,2,1,1,1,1,1,1,1
50059,1,1,1,0,2,1,1,1,1,1,1,1
50060,1,1,1,0,2,1,1,1,1,1,1,1
50063,1,2,2,0,2,0,1,1,0,1,1,0
50064,1,2,2,0,2,1,1,1,1,1,1,1
50068,0,3,0,1,0,0,2,2,1,2,2,1
50087,1,1,1,0,2,1,1,1,1,1,1,1
50088,1,1,1,0,2,1,1,1,1,1,1,1
50089,1,1,1,0,2,1,1,1,1,1,1,1
50090,1,1,1,0,2,1,1,1,1,1,1,1
50097,1,1,1,0,2,1,1,1,1,1,1,1
50098,1,1,1,0,2,1,1,1,1,1,1,1
50099,1,2,1,0,1,1,1,0,1,1,0,1
50103,2,0,3,2,1,0,2,0,0,2,0,0
50104,1,2,2,0,2,1,1,1,1,1,1,1
50105,1,1,2,0,2,1,1,1,1,1,1,1
50106,1,1,1,0,2,1,1,1,1,1,1,1
50109,2,2,3,2,1,0,0,0,0,0,0,0
50110,0,3,0,2,1,0,0,0,0,0,0,0
50112,2,2,2,2,1,0,0,0,1,0,0,1
50114,2,2,2,2,1,0,0,0,1,0,0,1
50117,2,2,2,2,1,0,0,0,0,0,0,0
50118,2,2,2,2,1,0,0,0,1,0,0,1
50120,2,2,2,2,1,0,0,0,1,0,0,1
50122,2,3,0,2,1,0,0,0,0,0,0,0
50123,0,3,0,1,0,2,2,2,1,2,2,1
50124,1,2,2,2,1,0,0,0,0,0,0,0
50125,2,2,2,2,1,0,0,0,0,0,0,0
50128,2,2,3,2,1,0,0,0,0,0,0,0
50129,0,3,0,2,1,0,0,0,0,0,0,0
50131,0,3,0,2,1,0,0,0,0,0,0,0
50133,2,2,2,2,1,0,0,0,0,0,0,0
50134,0,3,0,2,1,0,0,0,1,0,0,1
50135,1,1,1,0,2,1,1,1,1,1,1,1
50137,2,2,2,0,2,1,2,1,1,2,1,1
50138,1,2,2,0,2,1,1,1,1,1,1,1
50141,1,2,2,0,2,1,1,0,1,1,0,1
50144,2,2,2,2,1,0,0,0,1,0,0,1
50145,0,3,0,1,0,2,2,2,1,2,2,1
50148,0,3,0,0,2,0,2,0,1,2,0,1
50149,1,1,1,0,2,1,1,1,1,1,1,1
50150,1,1,1,0,2,1,1,1,1,1,1,1
50153,1,1,1,0,2,1,1,1,1,1,1,1
50154,1,1,1,0,2,1,1,1,1,1,1,1
50157,2,2,1,0,2,1,2,1,1,2,1,1
50158,1,2,1,0,2,1,1,1,1,1,1,1
50159,1,1,1,0,2,1,1,1,1,1,1,1
50160,0,3,0,1,1,0,2,0,1,2,0,1
50161,0,3,0,1,1,2,2,0,0,2,0,0
50162,2,2,1,0,2,1,2,1,1,2,1,1
50168,2,2,2,0,2,1,2,1,1,2,1,1
50170,1,1,1,0,2,1,1,1,1,1,1,1
50171,1,1,1,0,2,1,1,1,1,1,1,1
50188,0,3,0,2,1,0,0,0,0,0,0,0
50190,2,2,2,2,1,0,0,1,1,0,1,1
50191,1,2,2,0,2,0,1,1,0,1,1,0
50192,2,2,2,0,1,0,1,1,0,1,1,0
50193,2,2,2,0,2,1,2,0,1,2,0,1
50194,2,2,2,0,1,0,1,1,0,1,1,0
50195,2,2,2,0,1,0,1,1,0,1,1,0
50196,1,1,1,0,2,1,1,1,1,1,1,1
50197,1,1,1,0,2,1,1,1,1,1,1,1
50203,1,1,1,0,2,1,1,1,1,1,1,1
50204,1,1,1,0,2,1,2,1,1,2,1,1
50205,1,1,1,0,2,1,1,1,1,1,1,1
50208,1,1,1,0,2,1,1,1,1,1,1,1
50209,1,1,1,0,2,1,1,1,1,1,1,1
50210,1,1,1,0,2,1,1,1,1,1,1,1
50211,1,1,1,0,2,1,1,1,1,1,1,1
50215,1,1,1,0,2,1,1,1,1,1,1,1
50216,1,1,1,0,2,1,1,1,1,1,1,1
50217,1,1,1,0,2,1,1,1,1,1,1,1
50218,1,1,1,0,2,1,1,1,1,1,1,1
50219,1,1,1,0,2,1,1,1,1,1,1,1
50222,1,2,2,0,1,0,1,1,0,1,1,0
50223,1,1,1,0,2,1,1,1,1,1,1,1
50224,1,1,1,0,2,1,1,1,1,1,1,1
50225,0,3,0,0,2,1,2,0,1,2,0,1
50229,1,2,2,2,1,0,0,1,0,0,1,0
50233,1,1,1,0,2,1,1,1,1,1,1,1
50240,2,2,2,2,1,0,0,0,0,0,0,0
50243,1,1,1,0,2,1,1,1,1,1,1,1
50244,1,1,1,0,2,1,1,1,1,1,1,1
50245,1,1,1,0,2,1,1,1,1,1,1,1
50247,1,1,1,0,2,1,1,1,1,1,1,1
50248,1,1,1,0,2,1,1,1,1,1,1,1
50250,1,1,1,0,2,1,2,1,1,2,1,1
50253,0,3,0,2,1,0,0,0,0,0,0,0
50254,1,1,1,0,2,1,1,1,1,1,1,1
50255,2,2,2,2,1,0,0,0,0,0,0,0
50259,1,1,1,0,2,1,1,1,1,1,1,1
50260,1,1,1,0,2,1,1,1,1,1,1,1
50261,1,1,1,0,2,1,1,1,1,1,1,1
50262,1,1,1,0,2,1,1,1,1,1,1,1
50263,1,2,2,2,1,0,0,1,0,0,1,0
50264,2,2,2,1,2,1,2,0,1,2,0,1
50266,2,2,3,1,0,2,2,2,2,2,2,2
50267,2,2,2,2,2,0,0,1,1,0,1,1
50268,1,1,1,0,2,1,1,1,1,1,1,1
50271,1,2,2,0,2,1,1,1,1,1,1,1
50273,2,2,2,2,2,1,0,1,1,0,1,1
50274,1,1,1,0,2,1,1,1,1,1,1,1
50275,1,1,1,0,2,1,1,1,1,1,1,1
50276,2,2,2,2,2,1,0,0,1,0,0,1
50280,2,2,2,2,1,0,0,0,0,0,0,0
50282,2,2,2,2,1,1,0,0,1,0,0,1
50283,2,0,3,2,1,0,0,0,0,0,0,0
50284,2,0,2,2,1,0,0,0,0,0,0,0
50285,0,2,2,2,1,0,0,0,0,0,0,0
50287,0,0,3,2,1,0,0,0,0,0,0,0
50288,2,0,3,1,0,0,2,0,0,2,0,0
50289,2,2,3,1,0,2,2,2,2,2,2,2
50290,2,0,2,2,0,0,0,0,0,0,0,0
50291,2,2,2,2,1,0,0,0,0,0,0,0
50293,2,3,2,2,1,0,0,0,1,0,0,1
50294,1,1,1,0,2,1,1,1,1,1,1,1
50295,1,1,1,0,2,1,1,1,1,1,1,1
50296,1,1,1,0,2,1,1,1,1,1,1,1
50298,0,3,0,1,0,2,2,2,2,2,2,2
50299,1,2,2,0,2,1,1,1,1,1,1,1
50300,0,3,0,1,0,2,2,2,0,2,2,0
50301,2,3,0,2,0,2,2,2,2,2,2,2
50302,1,1,1,0,2,1,1,1,1,1,1,1
50303,1,1,1,0,2,1,1,1,1,1,1,1
50304,1,2,1,0,2,1,1,1,1,1,1,1
50305,1,1,1,0,2,1,1,1,1,1,1,1
50306,1,1,1,0,2,1,1,1,1,1,1,1
50308,1,1,1,0,2,1,1,1,1,1,1,1
50309,2,2,2,2,1,2,2,0,1,2,0,1
50310,2,2,2,2,2,1,0,0,1,0,0,1
50311,1,1,1,0,2,1,1,1,1,1,1,1
50312,1,1,1,0,2,1,1,1,1,1,1,1
50313,1,1,2,0,2,1,1,1,1,1,1,1
50315,1,1,1,0,2,1,1,1,1,1,1,1
50316,1,1,1,0,2,1,1,1,1,1,1,1
50317,1,1,1,0,2,1,1,1,1,1,1,1
50318,1,1,1,0,2,1,1,1,1,1,1,1
50319,1,1,1,0,2,1,1,1,1,1,1,1
50320,1,1,1,0,2,1,1,1,1,1,1,1
50322,1,1,1,0,2,1,1,1,1,1,1,1
50323,1,1,1,0,2,1,1,1,1,1,1,1
50324,1,1,1,0,2,1,1,1,1,1,1,1
50325,1,1,1,0,2,1,1,1,1,1,1,1
50326,1,1,1,0,2,1,1,1,1,1,1,1
50327,1,1,1,0,2,1,1,1,1,1,1,1
50328,1,1,1,0,2,1,1,1,1,1,1,1
50329,1,1,1,0,2,1,1,1,1,1,1,1
50330,1,1,1,0,2,1,1,1,1,1,1,1
50331,1,1,1,0,2,1,1,1,1,1,1,1
50332,1,1,1,0,2,1,1,1,1,1,1,1
50334,2,2,2,0,2,1,1,1,2,1,1,2
50335,2,2,2,0,2,1,1,1,1,1,1,1
50337,1,2,2,0,2,1,1,1,1,1,1,1
50339,1,1,1,0,2,1,1,1,1,1,1,1
50340,2,2,2,0,2,1,1,1,1,1,1,1
50343,1,1,1,0,2,1,1,1,1,1,1,1
50344,1,1,1,0,2,1,1,1,1,1,1,1
50345,1,1,1,0,2,1,1,1,1,1,1,1
50347,1,1,1,0,2,1,1,1,1,1,1,1
50348,1,2,2,0,2,1,2,1,1,2,1,1
50352,1,2,1,0,2,1,1,1,1,1,1,1
50353,1,1,1,0,2,1,1,1,1,1,1,1
50358,1,2,2,0,2,1,1,1,1,1,1,1
50359,2,2,2,0,1,0,0,1,0,0,1,0
50360,2,2,2,0,1,0,0,1,0,0,1,0
50361,1,1,2,0,2,1,1,1,1,1,1,1
50362,1,1,1,0,2,1,2,1,1,2,1,1
50366,0,3,0,1,2,1,2,1,1,2,1,1
50368,1,1,2,0,2,1,1,1,1,1,1,1
50370,1,1,2,0,2,1,2,1,1,2,1,1
50371,1,1,1,0,2,1,1,1,1,1,1,1
50372,2,2,2,0,2,1,1,1,1,1,1,1
50373,1,1,1,0,2,1,1,1,1,1,1,1
50378,1,1,1,0,2,1,1,1,1,1,1,1
50399,1,1,1,0,2,1,1,1,1,1,1,1
50413,0,0,3,1,0,2,2,2,2,2,2,2
50414,1,1,1,0,2,1,1,1,1,1,1,1
50415,1,1,1,0,2,1,1,1,1,1,1,1
50417,1,1,1,0,2,1,2,1,1,2,1,1
50418,1,1,1,0,2,1,1,1,1,1,1,1
50422,1,1,1,0,2,1,1,1,1,1,1,1
50425,1,1,1,0,2,1,1,1,1,1,1,1
50427,1,1,1,0,2,1,1,1,1,1,1,1
50431,1,1,1,0,2,1,1,1,1,1,1,1
50432,1,1,1,0,2,1,1,1,1,1,1,1
50433,2,0,0,2,1,0,0,0,0,0,0,0
50435,0,0,3,2,1,0,0,0,0,0,0,0
50437,1,1,1,0,2,1,1,1,1,1,1,1
50438,1,1,1,0,2,1,1,1,1,1,1,1
50439,1,1,1,0,2,1,1,1,1,1,1,1
50440,2,0,3,2,1,0,0,0,0,0,0,0
50441,0,3,2,2,1,0,0,0,1,0,0,1
50442,0,3,0,1,0,2,2,2,2,2,2,2
50443,1,1,1,0,2,1,1,1,1,1,1,1
50444,0,3,0,1,0,2,2,2,2,2,2,2
50447,1,1,1,0,2,1,1,1,1,1,1,1
50448,1,1,1,0,2,1,1,1,1,1,1,1
50450,1,1,1,0,2,1,2,1,1,2,1,1
50451,2,2,2,0,2,0,1,0,1,1,0,1
50452,2,2,2,0,2,1,2,1,1,2,1,1
50453,1,1,2,0,2,1,1,1,1,1,1,1
50455,2,3,0,0,2,0,2,0,1,2,0,1
50456,1,2,2,0,2,1,1,0,1,1,0,1
50457,1,2,2,0,2,1,1,1,1,1,1,1
50459,1,2,2,0,2,1,1,1,1,1,1,1
50460,1,1,2,0,2,1,1,1,1,1,1,1
50461,1,1,1,0,2,1,1,1,1,1,1,1
50462,2,2,2,0,1,0,0,0,1,0,0,1
50464,1,1,1,0,2,1,1,1,1,1,1,1
50465,2,2,2,1,0,1,2,1,2,2,1,2
50466,1,1,1,0,2,1,1,1,1,1,1,1
50469,2,2,2,0,1,0,2,0,1,2,0,1
50470,2,2,2,2,2,0,0,0,1,0,0,1
50472,2,2,2,1,0,2,2,2,2,2,2,2
50473,1,1,1,0,2,1,1,1,1,1,1,1
50474,1,1,1,0,2,1,1,1,1,1,1,1
50475,1,1,1,0,2,1,1,1,1,1,1,1
50477,1,1,1,0,2,1,1,1,1,1,1,1
50478,1,1,1,0,2,1,1,1,1,1,1,1
50479,1,1,1,0,2,1,1,1,1,1,1,1
50480,1,1,1,0,2,1,1,1,1,1,1,1
50484,1,2,2,0,2,1,2,1,2,2,1,2
50485,0,3,0,1,0,2,2,2,2,2,2,2
50486,2,2,2,0,2,0,2,0,1,2,0,1
50488,1,1,2,0,2,1,1,1,1,1,1,1
50489,1,2,2,2,1,1,0,1,1,0,1,1
50494,1,1,1,0,2,1,1,1,1,1,1,1
50496,0,3,0,2,1,2,2,0,2,2,0,2
50503,0,3,0,2,0,2,0,0,1,0,0,1
50504,1,1,1,0,2,1,1,1,1,1,1,1
50524,1,2,1,0,2,1,1,1,1,1,1,1
50526,1,1,2,0,2,1,1,1,0,1,1,0
50527,1,2,1,0,2,1,1,1,1,1,1,1
50532,1,1,2,0,2,1,1,1,1,1,1,1
50534,1,1,1,0,2,1,1,1,1,1,1,1
50537,1,1,1,0,2,1,1,1,1,1,1,1
50540,2,1,2,2,2,0,0,1,0,0,1,0
50547,1,2,2,0,1,1,0,1,1,0,1,1
50550,2,2,2,2,1,0,0,0,0,0,0,0
50552,2,0,3,2,1,0,0,0,0,0,0,0
50554,1,2,2,0,2,1,1,1,1,1,1,1
50556,1,1,1,0,2,1,1,1,1,1,1,1
50558,1,1,1,0,2,1,1,1,1,1,1,1
50559,2,0,3,1,0,2,2,2,2,2,2,2
50561,1,1,1,0,2,1,2,1,1,2,1,1
50562,2,2,2,2,1,0,0,0,0,0,0,0
50564,1,1,1,0,2,1,2,1,1,2,1,1
50565,1,1,1,0,2,1,1,1,1,1,1,1
50573,2,0,3,1,0,2,2,0,0,2,0,0
50574,2,2,2,2,1,0,0,1,0,0,1,0
50575,2,2,2,2,1,0,0,1,0,0,1,0
50576,1,2,2,0,2,1,1,1,1,1,1,1
50577,1,1,1,0,2,1,1,1,1,1,1,1
50578,2,2,2,2,1,0,0,0,0,0,0,0
50582,0,3,0,2,1,0,0,0,1,0,0,1
50583,1,1,1,0,2,1,2,1,2,2,1,2
50588,1,1,1,0,2,1,1,1,1,1,1,1
50589,2,2,2,0,2,1,1,1,1,1,1,1
50592,1,2,2,0,2,0,1,1,1,1,1,1
50593,2,2,2,2,1,1,0,1,0,0,1,0
50594,2,2,2,2,1,0,0,0,1,0,0,1
50596,1,1,1,0,2,1,1,1,1,1,1,1
50597,1,1,1,0,2,1,1,1,1,1,1,1
50598,2,0,3,1,0,2,2,2,2,2,2,2
50600,2,0,3,2,1,0,0,0,0,0,0,0
50601,2,2,2,1,0,2,2,0,2,2,0,2
50604,2,0,3,2,1,0,0,0,0,0,0,0
50605,2,2,2,1,0,2,2,0,2,2,0,2
50606,0,2,2,1,0,2,2,2,1,2,2,1
50608,2,2,2,2,2,1,0,1,1,0,1,1
50609,2,2,2,2,1,0,0,0,0,0,0,0
50610,0,3,0,2,1,0,0,0,0,0,0,0
50612,2,2,2,2,0,2,2,2,1,2,2,1
50614,2,0,3,2,1,0,0,0,0,0,0,0
50615,2,2,2,0,2,1,1,1,1,1,1,1
50616,2,2,2,2,2,1,0,0,1,0,0,1
50618,2,2,2,2,2,1,0,0,1,0,0,1
50621,2,2,2,2,1,1,0,0,1,0,0,1
50623,2,0,2,1,1,0,2,0,1,2,0,1
50627,2,2,2,0,1,0,1,0,1,1,0,1
50629,2,2,2,0,2,1,2,1,1,2,1,1
50630,1,1,2,0,2,1,1,1,1,1,1,1
50631,1,1,2,0,2,1,1,1,1,1,1,1
50635,2,2,2,2,1,0,0,0,0,0,0,0
50638,1,2,2,0,2,1,1,1,1,1,1,1
