state,discovery_month,fire_cause,Temp_pre_7,Wind_pre_7,Hum_pre_7,putout_time,fire_size_bin,fire_size_bin_no
MT,Jun,Lightning,13.98765432,3.74382716,60.0308642,0,Teacup,1
GA,Mar,Debris Burning,8.296222664,3.165407555,74.57718121,0,Teacup,1
WY,Aug,Lightning,21.21052632,4.578947368,43.52631579,0,Teacup,1
TN,Mar,Debris Burning,11.19698492,2.57839196,67.21105528,0,Toy,2
ND,Oct,Arson,6.223529412,6.524852071000001,57.11851852,1,Medium,4
GA,Mar,Debris Burning,10.3234127,1.824801587,77.67118644,0,Mini,3
GA,Aug,Debris Burning,28.91968912,1.516580311,64.64829396,0,Teacup,1
TX,Jun,Debris Burning,27.37510204,5.787346939,80.52674897,1,Teacup,1
TX,Jun,Lightning,29.12688172,2.905411255,64.92165899,0,Mini,3
MS,Feb,Arson,10.53622449,3.532142857,60.38265306,0,Mini,3
GA,Jul,Accidental,28.48154762,2.947305389,64.17964072,0,Teacup,1
NV,Jul,Lightning,28.00714286,4.068867925,17.24528302,1,Medium,4
AL,Dec,Debris Burning,-3.43452381,5.120238095,74.36309524,0,Mini,3
SC,Feb,Debris Burning,4.265740741,3.843055556,46.65550239,0,Teacup,1
AK,Jun,Lightning,28.35119048,4.417857143,76.75595238,92,Mini,3
SD,Aug,Lightning,25.87696629,5.008426966,51.88764045,0,Teacup,1
ID,Aug,Lightning,21.28657315,1.4360721440000002,50.0761523,91,XL,6
KY,Oct,Debris Burning,16.027322400000003,1.006557377,57.49726776,0,Medium,4
UT,Jul,Lightning,27.4,3.2061538460000003,30.42051282,3,Medium,4
AR,Sep,Debris Burning,26.18712871,0.894527363,74.77486911,0,Teacup,1
LA,Feb,Debris Burning,11.78472222,2.029563492,66.63793103,0,Toy,2
FL,Jul,Lightning,27.15911111,2.482666667,76.94666667,0,Teacup,1
SC,Feb,Arson,7.932405567000001,1.733996024,58.612033200000006,1,Toy,2
KY,Nov,Debris Burning,8.007239819,1.890045249,69.70807453,0,Medium,4
FL,Feb,Debris Burning,7.066666667000001,3.25045045,72.52968037,0,Mini,3
OK,Apr,Debris Burning,10.72008929,4.583928571,68.05803571,1,Medium,4
OK,Aug,Debris Burning,30.09343936,2.021868787,60.38181818,0,Toy,2
GA,Mar,Debris Burning,19.63243243,3.4606177610000004,80.31779661,0,Teacup,1
NV,Jul,Lightning,26.72688172,2.966129032,27.14516129,12,Medium,4
AR,Aug,Lightning,33.36428571,1.923626374,50.19230769,0,Toy,2
FL,Mar,Arson,13.27218935,3.088757396,66.02380952,0,Mini,3
MS,Nov,Arson,17.45939394,1.861212121,78.78787879,0,Teacup,1
GA,May,Arson,13.5702381,2.864880952,59.93452381,0,Teacup,1
ND,Apr,Arson,9.550295858,3.858579882,53.73584906,0,Teacup,1
GA,Sep,Arson,24.2075,2.8525,67.25,0,Toy,2
MN,Mar,Arson,11.05122951,3.957172131,57.63869464,0,Teacup,1
TX,Oct,Lightning,23.95626243,2.838568588,35.76341948,0,Mini,3
MS,Sep,Arson,26.19761905,4.157142857,52.72619048,0,Teacup,1
WA,May,Debris Burning,1.137171717,2.771725572,84.75313808,10,Teacup,1
GA,May,Arson,24.72995781,2.814376321,62.88372093,0,Teacup,1
CA,May,Utilities,14.75915493,2.8995305160000004,65.12676056,0,Toy,2
KY,Mar,Debris Burning,10.26432161,4.398492462,73.97126437,0,Teacup,1
TX,Jul,Lightning,26.45611222,1.5733466930000002,47.26052104,0,Toy,2
AZ,Aug,Lightning,24.65957447,4.523404255,43.53191489,0,Teacup,1
GA,Mar,Debris Burning,7.264539007000001,2.765,50.66906475,0,Teacup,1
NM,May,Utilities,8.420634921,4.366666667,40.706,11,Toy,2
NM,Jul,Lightning,19.93711968,2.87505071,56.62040816,0,Teacup,1
MN,Apr,Utilities,5.232142857,3.288492063,70.42261905,0,Teacup,1
KS,Feb,Debris Burning,4.487053571000001,4.609821429,68.23383085,0,Teacup,1
WV,Apr,Arson,14.89043478,2.5187772930000003,46.07423581,0,Toy,2
MN,Mar,Accidental,3.351497006,3.206586826,72.68862275,0,Teacup,1
MT,Oct,Debris Burning,13.52046784,2.135087719,37.12865497,0,Medium,4
GA,Feb,Debris Burning,21.0,2.214285714,41.16666667,0,Mini,3
CA,Oct,Debris Burning,17.02777778,1.850704225,70.92957746,0,Teacup,1
WA,Jul,Lightning,17.81611111,3.898324022,57.00636943,8,Teacup,1
OK,Mar,Debris Burning,7.96031746,3.846825397,60.68530021,0,Toy,2
WY,Apr,Debris Burning,7.757142857000001,3.725,48.10778443,0,Teacup,1
ID,Aug,Arson,27.58452381,4.002380952,28.7797619,0,Teacup,1
NY,Apr,Arson,7.503333333,3.34,61.88888889,0,Teacup,1
SC,Nov,Arson,8.594684385,3.766112957,62.32225914,0,Teacup,1
KY,Nov,Debris Burning,10.43636364,2.18562753,73.80549199,0,Toy,2
UT,Aug,Lightning,17.6013245,3.642666667,39.00666667,63,Large,5
NY,Mar,Debris Burning,-2.430545455,2.877454545,76.47169811,0,Toy,2
WA,Feb,Debris Burning,2.575,2.333333333,63.5,0,Teacup,1
TX,Feb,Debris Burning,13.49844358,3.896498054,64.83739837,0,Teacup,1
NM,May,Lightning,24.1056962,1.809915612,35.78691983,1,Mini,3
CA,Aug,Lightning,16.17682927,2.1432926830000003,58.07594937,0,Teacup,1
CO,Jun,Lightning,21.44444444,3.680689655,25.48965517,0,Mini,3
CA,Sep,Arson,23.6,1.305294118,42.07058824,6,Teacup,1
AZ,Jul,Lightning,26.98757764,4.042236025,58.8627451,2,Teacup,1
MT,Jul,Lightning,19.07066667,3.464,44.60666667,2,Toy,2
MS,Jul,Utilities,27.89230769,2.6835897440000003,75.52307692,0,Teacup,1
AR,Nov,Arson,13.00111111,2.162222222,70.22346369,0,Teacup,1
MN,Apr,Arson,4.666666667,6.964870259,54.68571429,0,Teacup,1
AZ,May,Arson,22.14285714,3.596428571,15.26190476,2,Mini,3
SD,Feb,Debris Burning,-1.77688172,2.493548387,67.25268817,0,Teacup,1
SC,Feb,Debris Burning,10.15506958,2.991451292,63.85135135,0,Teacup,1
NY,Apr,Arson,4.907638888999999,4.31875,66.46180556,0,Teacup,1
TX,Mar,Accidental,13.66111111,3.336666667,61.0867052,1,Teacup,1
MI,May,Accidental,11.9675,4.513207547,66.49056604,0,Toy,2
CA,Jul,Arson,14.00132013,2.215,87.54208754,0,Teacup,1
GA,Nov,Arson,9.557480315,1.607086614,62.63779528,0,Toy,2
KY,Mar,Debris Burning,-0.255361596,2.465586035,79.64339152,0,Toy,2
MS,Nov,Arson,12.49878788,2.782424242,77.81818182,0,Mini,3
AZ,May,Accidental,22.84545455,4.418686869,19.71212121,0,Teacup,1
NY,May,Debris Burning,10.42713568,2.430150754,63.17058824,0,Teacup,1
OK,Jul,Arson,28.52122905,2.331843575,62.46368715,0,Mini,3
FL,Dec,Debris Burning,7.682608696,4.353623188,79.62121212,0,Teacup,1
FL,May,Arson,21.99403579,1.777137177,54.57541899,0,Mini,3
SC,Jun,Debris Burning,27.75255624,2.045081967,64.96436059,0,Teacup,1
AL,May,Accidental,18.59,5.407647058999999,66.68322981,0,Teacup,1
OR,Aug,Lightning,23.18912281,1.7164912280000002,47.02105263,1,Teacup,1
MN,Apr,Debris Burning,1.630927835,4.039587629,58.41237113,0,Teacup,1
MN,Apr,Arson,10.68196721,2.449180328,54.59863946,0,Teacup,1
TN,Mar,Debris Burning,9.375,3.551953125,75.734375,0,Mini,3
AL,Mar,Arson,9.05974026,2.37965368,68.18181818,0,Mini,3
OK,Mar,Debris Burning,7.832947977000001,3.810982659,49.47976879,0,Medium,4
MT,Jul,Lightning,22.89464286,2.836309524,41.63095238,0,Teacup,1
ID,Jul,Lightning,25.69277108,3.747682119,29.94666667,1,Medium,4
OK,Feb,Arson,2.370221328,1.7885311869999998,64.79452055,0,Teacup,1
MT,Mar,Arson,5.777108434,2.739759036,41.31325301,0,Teacup,1
CA,Jul,Arson,12.60282258,3.941129032,84.76146789,0,Teacup,1
FL,Jul,Lightning,28.40638298,3.83368984,68.95187166,0,Teacup,1
MS,Nov,Arson,14.01807229,1.475903614,65.99378882,3,Teacup,1
GA,Mar,Arson,12.00412371,1.831443299,66.22424242,0,Teacup,1
NY,Apr,Lightning,6.598802395,2.452095808,49.29341317,0,Teacup,1
AR,Feb,Debris Burning,14.56635071,4.096208531,73.44285714,0,Mini,3
MS,Mar,Arson,13.35856574,2.4820717130000003,73.60215054,0,Teacup,1
NM,Jun,Lightning,31.24065934,2.068131868,26.78021978,18,XL,6
TX,Jul,Lightning,26.29405405,5.5309782610000005,56.09782609,0,Toy,2
ND,Mar,Arson,0.3014035089999999,4.083508772,73.09747292,0,Teacup,1
NC,May,Debris Burning,14.48695652,1.265507246,64.21449275,1,Toy,2
SC,May,Debris Burning,21.41482966,2.318637275,60.81300813,0,Teacup,1
KY,Oct,Debris Burning,17.51400778,1.431102362,67.39130435,0,Toy,2
FL,Jul,Lightning,30.7752809,5.939325843,68.65168539,0,Mini,3
AL,Dec,Arson,5.7572916670000005,3.664583333,45.578125,0,Mini,3
OK,Mar,Arson,4.874251497,2.1208,55.25,0,Teacup,1
TX,Nov,Debris Burning,13.39112903,2.361290323,70.97478992,0,Mini,3
MI,Sep,Accidental,19.401197600000003,2.117365269,75.35329341,0,Teacup,1
AR,Mar,Utilities,1.680808081,0.7460606059999999,73.11702128,0,Teacup,1
NM,Aug,Lightning,26.10778443,3.691616766,29.65269461,2,Teacup,1
NV,Sep,Lightning,21.13595506,1.808988764,31.44382022,0,Medium,4
TX,Jul,Arson,30.08501119,2.024384787,66.48979592,0,Teacup,1
MI,Apr,Accidental,7.682008367999999,2.859205021,63.25941423,0,Mini,3
KY,Oct,Debris Burning,14.18472906,0.755172414,66.26984127,1,Mini,3
WY,Aug,Accidental,26.44186047,3.747093023,28.37209302,0,Teacup,1
NY,Apr,Lightning,7.221761657999999,3.423834197,62.12435233,0,Teacup,1
GA,May,Debris Burning,22.19821429,2.924404762,77.08724832,0,Teacup,1
OR,Jul,Lightning,21.77777778,2.55734127,53.02579365,4,Teacup,1
GA,Nov,Debris Burning,12.47831325,4.326506024,65.46987952,0,Teacup,1
GA,Mar,Debris Burning,18.97619048,5.004761905,72.63095238,0,Teacup,1
MS,Feb,Arson,9.408928571,2.192857143,62.8452381,0,Mini,3
MS,Jul,Debris Burning,26.84023669,0.908284024,76.42011834,0,Teacup,1
GA,Mar,Arson,11.6692,4.4448,71.64516129,0,Teacup,1
NM,Jun,Lightning,23.32743363,4.757522123999999,29.75221239,1,Mini,3
ID,Jul,Utilities,23.1091954,3.627011494,39.14367816,4,Medium,4
FL,Oct,Arson,18.136,5.031333333,62.15333333,0,Teacup,1
NM,Mar,Debris Burning,4.367724868,4.292063492,46.16931217,0,Teacup,1
WV,Jul,Debris Burning,21.47272727,1.904242424,68.28571429,1,Mini,3
GA,Feb,Debris Burning,8.961538462,3.008695652,53.04347826,0,Teacup,1
AL,Feb,Debris Burning,10.52231076,3.481673307,77.86425339,0,Teacup,1
KY,Apr,Accidental,10.44834711,2.69338843,66.74895397,0,Teacup,1
MS,Feb,Arson,10.00297619,3.436904762,64.33333333,0,Mini,3
GA,Nov,Arson,12.9765625,2.451351351,67.99099099,0,Mini,3
NY,Apr,Debris Burning,4.947741935,3.748709677,72.56363636,0,Teacup,1
WY,Sep,Lightning,20.93785311,3.736723164,35.12429379,4,Teacup,1
FL,Feb,Debris Burning,18.60240964,3.469277108,70.83892617,0,Teacup,1
CA,Oct,Arson,8.227040816,2.851020408,61.09356725,1,Teacup,1
NC,May,Accidental,13.69780439,4.070459082,51.70634921,0,Toy,2
MT,Aug,Lightning,18.98678161,4.86091954,68.29824561,0,Teacup,1
NY,Mar,Arson,8.387078652000001,2.346629213,58.60674157,0,Teacup,1
NM,Jul,Lightning,29.92231076,3.793027888,35.85856574,2,Medium,4
TN,Nov,Arson,9.530815109,0.597415507,65.5308642,0,Mini,3
CA,Oct,Arson,19.56024096,1.334939759,54.61445783,0,Toy,2
GA,Mar,Arson,7.637894737000001,1.325052632,58.67543860000001,2,Mini,3
ME,May,Accidental,6.553571429,3.891596639,46.96610169,0,Mini,3
CO,Aug,Lightning,16.8,0.833333333,75.0,2,Toy,2
MT,Jun,Lightning,20.225,3.705555556,48.69444444,0,Toy,2
CA,Jul,Utilities,15.13313609,2.608284024,37.81437126,0,Mini,3
ID,Jun,Utilities,21.1,3.751497006,47.78443114,0,Mini,3
OK,Apr,Arson,26.64979757,4.768825911,56.10931174,0,Medium,4
MD,Feb,Debris Burning,7.111814346,2.024472574,78.20505618,0,Medium,4
SD,Mar,Arson,12.06130952,4.14047619,50.67701863,0,Teacup,1
PA,Apr,Debris Burning,5.283597884,4.906349206,53.53191489,0,Teacup,1
AK,Jun,Lightning,19.01707317,1.895731707,49.71341463,59,XL,6
GA,Feb,Debris Burning,8.712690355,2.359390863,51.56852792,0,Medium,4
CA,Jul,Lightning,22.31875,2.126875,32.60625,1,Toy,2
NY,Nov,Debris Burning,6.674846626,4.623517382,67.90593047,0,Teacup,1
MS,May,Arson,23.63253012,0.85,62.90361446,0,Toy,2
CA,Jul,Arson,27.46428571,2.600396825,44.06349206,0,Medium,4
SD,Aug,Utilities,18.99882353,4.156547619,58.56547619,0,Medium,4
ID,Jul,Arson,24.08489583,3.9703125,35.96875,0,Teacup,1
MS,Mar,Arson,16.33836478,1.997484277,62.88679245,0,Mini,3
AR,Jun,Debris Burning,24.41718062,1.027753304,72.86440678,0,Teacup,1
MS,Feb,Arson,5.332515337,2.884662577,58.39877301,0,Teacup,1
MS,Feb,Arson,15.48214286,3.394642857,68.86746988,0,Toy,2
OK,Jan,Arson,7.371031746,2.23452381,63.55509356,0,Teacup,1
NM,Aug,Lightning,19.57446809,2.895,51.64285714,0,Teacup,1
NE,Apr,Accidental,6.3711340210000005,5.421134021,56.96045198,0,Mini,3
FL,Apr,Arson,21.95346535,4.008415842,52.98019802,0,Toy,2
WV,Nov,Arson,5.034693878,1.360612245,62.21428571,1,Medium,4
ID,Jul,Lightning,21.45833333,1.575449102,38.76506024,93,Large,5
SC,Apr,Arson,16.93514644,2.210251046,58.09338521,0,Mini,3
OR,Aug,Lightning,24.0125,2.187195122,46.04268293,1,Teacup,1
MN,May,Accidental,6.039520958,3.364670659,58.55688623,0,Teacup,1
CA,Jun,Utilities,25.30535714,3.051785714,26.44642857,0,Teacup,1
TN,Mar,Debris Burning,7.894634146,3.425853659,63.70202020000001,0,Teacup,1
AL,Mar,Arson,12.62018349,3.65412844,57.43577982,0,Mini,3
MN,May,Debris Burning,19.6456044,3.175842697,52.52808989,0,Teacup,1
TN,Apr,Arson,10.66145833,3.2125,59.49700599,0,Mini,3
MS,Mar,Debris Burning,11.68282828,3.040688259,62.13765182,0,Teacup,1
AR,Sep,Debris Burning,25.96137566,1.848677249,74.95027624,0,Mini,3
CA,Jul,Accidental,21.65734266,0.262937063,51.8951049,0,Toy,2
GA,Mar,Debris Burning,17.68346774,2.420362903,67.30707071,0,Medium,4
CA,Oct,Accidental,17.15625,1.909090909,60.69230769,0,Teacup,1
GA,Jun,Lightning,26.13118812,0.739108911,59.91187739,0,Toy,2
MN,Mar,Debris Burning,3.003571429,3.510119048,71.68452381,0,Mini,3
MS,Feb,Arson,8.651648352,4.275824176,72.81176471,0,Teacup,1
NM,Mar,Accidental,6.022321429,3.994470046,70.31958763,0,Medium,4
NM,Jun,Lightning,23.61232604,3.589311164,29.04750594,1,Teacup,1
NC,Nov,Debris Burning,15.81770335,2.091826923,74.29807692,0,Teacup,1
ID,Aug,Utilities,27.70714286,2.516071429,18.94047619,0,Teacup,1
LA,Feb,Arson,13.60654762,2.664880952,77.71052632,0,Medium,4
KY,Feb,Accidental,6.721212121000001,2.918787879,52.35151515,0,Teacup,1
CA,Feb,Debris Burning,13.96015936,0.895219124,57.43227092,0,Teacup,1
MS,Mar,Debris Burning,7.625595238,4.8005952380000005,74.45333333,0,Mini,3
TN,Jun,Debris Burning,24.8635468,1.942364532,65.43877551,0,Teacup,1
FL,Jul,Lightning,28.25604839,2.697379032,75.22580645,0,Mini,3
OK,Sep,Lightning,31.71893491,2.65,43.62721893,0,Medium,4
OK,Mar,Arson,6.749478079,3.988100209,62.6868476,0,Mini,3
MS,Oct,Debris Burning,20.0987013,2.042207792,66.04545455,0,Mini,3
MS,Dec,Accidental,15.34194831,1.923046092,78.73493976,0,Teacup,1
MS,Aug,Debris Burning,28.7577381,3.139285714,65.75,0,Mini,3
KY,Sep,Accidental,21.49484979,0.632618026,75.82727273,0,Teacup,1
AZ,May,Debris Burning,21.66176471,3.714705882,23.74117647,0,Teacup,1
AL,Feb,Debris Burning,14.41413043,2.259782609,74.20930233,0,Mini,3
TX,Aug,Lightning,27.78997996,2.096392786,64.95791583,0,Teacup,1
MS,Mar,Arson,7.033757962,4.802547771,51.75796178,0,Mini,3
MN,Apr,Debris Burning,8.639278557,4.19498998,67.96941176,0,Teacup,1
NC,Dec,Debris Burning,10.87314149,1.907434053,80.89380531,0,Teacup,1
NY,Apr,Accidental,11.48296593,4.205210421,58.42685371,0,Mini,3
MS,Apr,Arson,13.15628743,2.374850299,59.46107784,1,Teacup,1
GA,Nov,Debris Burning,-0.032142857,4.138095238,79.58333333,0,Teacup,1
SD,Jul,Lightning,25.72727273,4.048366013,54.51633987,0,Toy,2
CA,Jun,Arson,30.87192982,4.054385965,23.02339181,0,Mini,3
NM,Aug,Lightning,23.54545455,1.909090909,49.54545455,28,Mini,3
GA,Aug,Debris Burning,28.43809524,1.8,64.76785714,0,Teacup,1
OK,Feb,Debris Burning,2.171314741,3.862151394,68.4608076,3,Medium,4
WY,Sep,Utilities,17.27325581,3.858139535,46.12209302,0,Teacup,1
UT,Jul,Lightning,29.46666667,2.995,26.05,16,XL,6
NY,Apr,Accidental,12.87539062,4.7265625,57.65882353,0,Teacup,1
NM,Jul,Lightning,27.80892857,5.663690476,72.33928571,4,Medium,4
OR,Aug,Lightning,21.7,2.80591716,35.76331361,0,Teacup,1
NM,Oct,Arson,10.89378758,3.274390244,58.12139918,1,Toy,2
GA,May,Debris Burning,19.09175258,2.4123711340000003,62.68181818,0,Teacup,1
MT,Apr,Debris Burning,1.032684825,3.879766537,73.34008097,0,Teacup,1
AZ,Jul,Debris Burning,32.08875,3.065625,29.5,0,Teacup,1
MT,Mar,Accidental,4.341176471,2.488235294,56.35294118,0,Teacup,1
AL,Jul,Arson,28.52057143,2.240571429,63.84571429,0,Medium,4
GA,Nov,Arson,15.39937888,2.793125,69.00641026,0,Teacup,1
NE,Aug,Utilities,20.46137566,3.192592593,67.54787234,0,Mini,3
GA,Oct,Debris Burning,20.58527132,4.271317829,70.42857143,1,Mini,3
MS,May,Arson,20.61369048,1.5125,57.2202381,0,Teacup,1
TX,Jul,Lightning,30.40963855,3.4481927710000004,64.80606061,0,Medium,4
OR,Aug,Lightning,26.29585799,2.8899408280000003,36.75739645,1,Mini,3
ND,Apr,Arson,4.594610778,5.386227545,67.02994012,0,Toy,2
NV,Jul,Lightning,21.91111111,3.277777778,51.53216374,0,Medium,4
SD,Sep,Lightning,23.90410959,5.307534247,51.43835616,0,Mini,3
FL,Jun,Arson,27.98214286,2.65508982,64.65269461,0,Teacup,1
CO,Aug,Lightning,21.255,3.075,55.005,6,Teacup,1
OR,Aug,Lightning,23.86624204,2.196815287,58.98076923,1,Toy,2
MS,Oct,Arson,22.93491124,1.596449704,66.98816568,0,Teacup,1
KS,Mar,Utilities,6.042213115,3.952263374,64.45041322,0,Teacup,1
WA,Jul,Debris Burning,20.34230769,2.226923077,58.12,0,Teacup,1
GA,Feb,Arson,9.284810127,3.725316456,63.13385827,0,Teacup,1
GA,Oct,Accidental,16.96483516,0.338681319,57.70774648,0,Teacup,1
MT,Aug,Lightning,17.76368715,3.55698324,60.08379888,0,Teacup,1
MS,Feb,Arson,10.58869048,5.2482142860000005,59.00613497,0,Toy,2
MS,Mar,Arson,10.8952381,3.132738095,69.67878788,0,Medium,4
TX,Feb,Debris Burning,8.50499002,3.3951903810000004,62.85330579,1,Mini,3
CA,Jun,Arson,23.18333333,4.388888889,37.18604651,0,Toy,2
MS,Sep,Arson,26.85621302,2.033727811,68.23125,0,Toy,2
OR,Aug,Utilities,19.40295858,2.835928144,40.88023952,0,Teacup,1
MS,Feb,Arson,11.41626506,1.759036145,66.30722892,0,Medium,4
MN,Apr,Debris Burning,7.208747515,4.609145129,41.89442231,0,Teacup,1
MS,Mar,Debris Burning,10.55308642,2.754037267,69.15436242,0,Medium,4
SD,Jul,Lightning,19.39880952,3.582142857,60.88957055,0,Teacup,1
TN,Mar,Debris Burning,3.92752809,2.67247191,62.46629213,0,Teacup,1
MS,Sep,Arson,25.08915663,1.859036145,50.59638554,0,Toy,2
MT,Sep,Lightning,13.90773196,1.979381443,64.39548023,1,Teacup,1
TN,Feb,Arson,1.055958549,5.502072538999999,63.65284974,0,Mini,3
ID,Aug,Lightning,21.05903614,1.045783133,58.51807229,50,Large,5
OK,Jul,Arson,32.41856287,8.254491018,41.13772455,1,Teacup,1
MT,Jul,Lightning,22.15308642,2.150694444,51.43055556,1,Toy,2
SD,Jul,Accidental,28.2173913,4.229710145,39.37037037,0,Toy,2
KY,Apr,Debris Burning,12.07968127,2.201593625,67.29151292,0,Toy,2
NC,Feb,Arson,1.5383333330000002,2.96375,68.075,0,Mini,3
GA,Mar,Debris Burning,9.40297619,4.716666667,52.375,0,Teacup,1
TN,Nov,Arson,4.2515625,2.5875,63.45833333,0,Mini,3
MD,Feb,Debris Burning,5.190669371,3.01643002,66.65922921,0,Medium,4
GA,Feb,Debris Burning,6.303921569,2.283168317,44.86138614,0,Teacup,1
NE,Apr,Debris Burning,9.195945946,5.334459459,60.11791383,0,Teacup,1
GA,Apr,Debris Burning,19.19736842,3.066666667,50.69333333,0,Teacup,1
AZ,Jun,Arson,24.984566600000004,1.657716702,31.7230444,0,Teacup,1
TX,Aug,Debris Burning,31.23486056,1.909561753,65.90836653,0,Teacup,1
KY,Mar,Debris Burning,9.170634921,1.958250497,60.72210526,0,Teacup,1
KY,Apr,Debris Burning,4.926587302,1.883730159,73.0657277,0,Mini,3
NV,Jul,Lightning,20.08588957,3.716666667,39.00952381,0,Toy,2
OR,Sep,Lightning,17.805999999999997,2.465333333,40.5,0,Teacup,1
GA,Feb,Accidental,4.485685072,3.321267894,82.27480916,0,Teacup,1
NM,Jun,Lightning,21.78087649,4.864741036,28.65408805,0,Toy,2
OR,Jul,Lightning,23.662650600000003,2.343975904,37.72891566,26,XL,6
MS,Feb,Debris Burning,14.66428571,2.536309524,76.78481013,0,Mini,3
NY,May,Debris Burning,12.42857143,2.628021978,57.28729282,0,Teacup,1
OK,Mar,Debris Burning,2.651176471,2.255294118,60.64705882,6,Large,5
GA,Mar,Debris Burning,11.43434343,2.89010101,57.61324786,0,Toy,2
NY,Apr,Debris Burning,10.28854626,3.824669604,68.93832599,0,Teacup,1
MT,Jul,Lightning,23.58700565,2.055932203,48.93785311,1,Teacup,1
AR,Aug,Utilities,28.86216216,1.4886486490000002,68.95555556,0,Teacup,1
AL,Mar,Utilities,3.0351190480000003,6.056547619,63.9939759,0,Toy,2
MS,Oct,Arson,18.09957447,1.653617021,75.10212766,0,Teacup,1
AK,Jun,Lightning,12.0789916,2.076190476,52.76470588,2,Mini,3
NE,Mar,Arson,0.043478261,4.944927536000001,78.23602484,0,Teacup,1
CO,Jul,Lightning,18.73053892,3.847761194,55.85820896,3,Toy,2
NY,Apr,Arson,8.65,3.181849315,74.86507937,0,Teacup,1
WV,Apr,Arson,13.26328671,2.51013986,67.55594406,0,Teacup,1
ND,Jun,Arson,15.4619883,4.033333333,58.90967742,0,Teacup,1
NV,Aug,Lightning,25.9755814,3.687134503,29.62573099,5,Medium,4
GA,Feb,Debris Burning,7.45508982,1.72193159,59.66824645,0,Mini,3
AZ,Apr,Accidental,16.5816568,4.114792898999999,20.13609467,1,Medium,4
SC,Apr,Arson,11.29817444,2.595943205,57.73529412,0,Medium,4
SD,Nov,Utilities,3.2059523810000004,4.041071429,68.03571429,0,Teacup,1
SC,May,Debris Burning,24.06349206,2.028174603,69.89154013,0,Teacup,1
GA,Feb,Debris Burning,1.337,1.2002,83.89808917,0,Teacup,1
CA,May,Arson,18.759162300000003,3.510994764,34.01570681,0,Teacup,1
MS,Feb,Arson,11.76190476,1.945833333,60.42261905,0,Medium,4
GA,Apr,Debris Burning,13.80952381,2.981547619,60.26153846,0,Teacup,1
GA,Feb,Arson,10.57,3.8275,56.375,0,Teacup,1
NM,Jun,Lightning,24.43854325,5.248254932,17.79179331,1,Mini,3
OK,Jun,Debris Burning,25.45362903,2.545564516,78.29310345,0,Teacup,1
GA,Jun,Lightning,29.35785288,2.58528827,62.11422846,0,Teacup,1
AL,Sep,Accidental,25.72192513,2.390909091,61.60962567,0,Mini,3
NY,Oct,Arson,15.40792453,4.238867925,73.83712121,0,Teacup,1
CA,Jul,Lightning,26.10666667,5.2133333330000005,16.06666667,1,Mini,3
WY,Mar,Debris Burning,8.958083832,3.115568862,38.15568862,2,Medium,4
FL,Jul,Lightning,27.74719101,2.451685393,75.85714286,0,Teacup,1
OR,Jun,Lightning,15.63095238,3.088690476,42.78571429,30,Teacup,1
TX,May,Debris Burning,26.65368852,3.790163934,67.56557377,1,Toy,2
NY,Apr,Lightning,5.861723447,3.946893788,69.97782705,1,Teacup,1
TN,Nov,Arson,4.805940594,2.367821782,63.67708333,0,Mini,3
OK,Apr,Lightning,15.22424242,5.828484848,57.35151515,0,Teacup,1
AZ,May,Lightning,14.57034884,2.36035503,40.9408284,3,Toy,2
SD,Aug,Debris Burning,17.543125,3.955625,81.04444444,0,Teacup,1
AL,Nov,Utilities,11.13692308,2.3379487180000003,72.98378378,18,Mini,3
GA,Mar,Debris Burning,16.85515873,2.412301587,67.44471154,0,Teacup,1
UT,Sep,Lightning,22.56993464,2.440522876,47.80392157,0,Teacup,1
GA,Aug,Debris Burning,25.81544118,2.414338235,79.09954751,0,Teacup,1
NY,Apr,Debris Burning,10.2505102,4.781122449,42.54591837,0,Teacup,1
CO,Jul,Debris Burning,27.08333333,2.137179487,19.046875,0,Teacup,1
TN,Sep,Accidental,21.54438202,1.175842697,66.35393258,2,Teacup,1
GA,Mar,Debris Burning,10.22295082,1.810928962,56.78142077,0,Teacup,1
CA,Jun,Arson,23.04848485,3.944936709,43.57594937,0,Teacup,1
GA,Feb,Arson,4.411111111,1.06984127,70.14285714,0,Toy,2
WV,Mar,Arson,7.625,3.378431373,49.0,3,Medium,4
MS,Feb,Arson,8.495238095,2.6625,55.78571429,0,Mini,3
AR,Jul,Lightning,28.90714286,1.857142857,66.66071429,0,Teacup,1
AZ,Jul,Lightning,33.17657143,3.3628571430000003,26.10285714,3,Medium,4
GA,Aug,Arson,26.79390244,1.410365854,68.09146341,0,Teacup,1
OH,May,Debris Burning,18.92152918,0.662298387,66.98669623,0,Teacup,1
CA,Sep,Accidental,18.26571429,3.012,47.55428571,0,Teacup,1
MN,May,Debris Burning,8.845933014,4.965550239,49.6507177,0,Toy,2
SD,Jul,Arson,26.7797619,5.246428571,55.64880952,0,Mini,3
MT,Aug,Accidental,16.15028902,3.200578035,49.87134503,1,Teacup,1
KY,Nov,Debris Burning,9.168674699,1.096363636,69.00997506,0,Toy,2
AL,Mar,Arson,13.25761905,3.162980769,68.66839378,0,Mini,3
